Filename,Epsilon,IGD,HV
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetSPEA2-14.csv,11.40086812943082,11.608163588598206,508120923.6811011
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetSPEA2-28.csv,0.3736753247740125,3.454014207738149,508248500.1559024
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetNSGAII-13.csv,12.451536305899026,14.468628874830621,508031479.2596233
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetCMAES-21.csv,263.77291540713213,356.5452490982044,507459368.1205014
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetCMAES-9.csv,168.83844460202545,190.7870646356484,506763822.88599974
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetCMAES-25.csv,121.37091568270534,141.7167183774614,506259915.6614994
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetCMAES-19.csv,72.27136285761208,89.95661527963937,507003083.48711324
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetNSGAII-17.csv,16.827606000177184,17.71787085714402,508046437.5862032
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetSPEA2-10.csv,4.416635788055828,7.239482966627221,508193797.19379085
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetNSGAII-8.csv,23.635632747764248,28.691676513837624,508129540.69953936
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetNSGAII-9.csv,15.44882646876249,15.642535397860922,507959004.98640037
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetSPEA2-11.csv,3.171742863152758,3.8698725852605254,508239031.8520606
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetNSGAII-16.csv,13.26781072607264,13.78264892899153,508091617.0246543
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetCMAES-18.csv,95.9237860684998,121.44279075115729,507420869.2129578
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetCMAES-30.csv,187.36037166761068,206.81042904568142,507112742.96456623
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetCMAES-24.csv,72.27263797207434,82.16574632225381,507265668.53150296
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetCMAES-26.csv,194.20936976030225,192.63784603044675,507298812.85355353
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetNSGAII-14.csv,0.5332896858681124,4.445942294529452,508242616.7519396
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetNSGAII-28.csv,4.850309548916357,7.79240946350671,508211044.9472197
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetSPEA2-13.csv,3.196324971911963,4.28565334765237,508206842.6929023
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetSPEA2-12.csv,9.595415018779022,13.134685600306325,508112465.1130399
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetNSGAII-29.csv,4.734915592687685,4.777754883223875,508204044.16082287
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetNSGAII-15.csv,11.99365035978917,14.127877920128071,508225321.59643734
data/FX_R1R2_p2p4p5_100000/ParetoFrontSet/ParetoFrontSetCMAES-27.csv,217.4942463512316,268.0209184349248,507206958.96944404
